entry,at,order
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (26.80) | #3 ""Michael @ DsOAQ7GJz1"" (29.35) | #4 ""yj @ sPeQ1UX8bj"" (35.02) | #8 ""jd @ 63T0FS8Tfi"" (28.71) | #9 ""Goran @ LNt2PE5Kf1"" (26.36) | #10 ""Samip @ jOjtPg-pR7"" (14.91)",2024-01-22T06:07:26.054Z,170590364605402
"-- starting hand #70 (id: kzjkyud6cl3h)  (No Limit Texas Hold'em) (dealer: ""Goran @ LNt2PE5Kf1"") --",2024-01-22T06:07:26.054Z,170590364605401
"The player ""Kel @ 3gUIhaDIxl"" quits the game with a stack of 51.78.",2024-01-22T06:07:26.054Z,170590364605400
"""Kel @ 3gUIhaDIxl"" shows a 7♣, K♠.",2024-01-22T06:07:24.010Z,170590364401000
"""Goran @ LNt2PE5Kf1"" shows a K♦, 2♣.",2024-01-22T06:07:22.596Z,170590364259600
"-- ending hand #69 --",2024-01-22T06:07:21.719Z,170590364171902
"""Michael @ DsOAQ7GJz1"" collected 0.95 from pot",2024-01-22T06:07:21.719Z,170590364171901
"Uncalled bet of 10.17 returned to ""Michael @ DsOAQ7GJz1""",2024-01-22T06:07:21.719Z,170590364171900
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T06:07:20.856Z,170590364085600
"""Michael @ DsOAQ7GJz1"" bets 10.17",2024-01-22T06:07:19.238Z,170590363923800
"River: Q♣, J♦, K♥, J♠ [K♣]",2024-01-22T06:07:04.097Z,170590362409700
"""jd @ 63T0FS8Tfi"" checks",2024-01-22T06:07:03.239Z,170590362323900
"""Michael @ DsOAQ7GJz1"" checks",2024-01-22T06:07:02.298Z,170590362229800
"Turn: Q♣, J♦, K♥ [J♠]",2024-01-22T06:06:59.949Z,170590361994900
"""jd @ 63T0FS8Tfi"" checks",2024-01-22T06:06:59.116Z,170590361911600
"""Michael @ DsOAQ7GJz1"" checks",2024-01-22T06:06:57.339Z,170590361733900
"Flop:  [Q♣, J♦, K♥]",2024-01-22T06:06:54.677Z,170590361467700
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T06:06:53.846Z,170590361384600
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T06:06:52.048Z,170590361204800
"""jd @ 63T0FS8Tfi"" calls 0.40",2024-01-22T06:06:51.093Z,170590361109300
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T06:06:45.503Z,170590360550300
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T06:06:43.366Z,170590360336600
"""Michael @ DsOAQ7GJz1"" raises to 0.40",2024-01-22T06:06:42.483Z,170590360248300
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T06:06:37.218Z,170590359721800
"""Samip @ jOjtPg-pR7"" posts a big blind of 0.10",2024-01-22T06:06:35.052Z,170590359505210
"""Goran @ LNt2PE5Kf1"" posts a small blind of 0.05",2024-01-22T06:06:35.052Z,170590359505209
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (26.80) | #3 ""Michael @ DsOAQ7GJz1"" (28.80) | #4 ""yj @ sPeQ1UX8bj"" (35.02) | #7 ""Kel @ 3gUIhaDIxl"" (51.78) | #8 ""jd @ 63T0FS8Tfi"" (29.11) | #9 ""Goran @ LNt2PE5Kf1"" (26.41) | #10 ""Samip @ jOjtPg-pR7"" (15.01)",2024-01-22T06:06:35.052Z,170590359505201
"-- starting hand #69 (id: tfgnoto7d6bw)  (No Limit Texas Hold'em) (dealer: ""jd @ 63T0FS8Tfi"") --",2024-01-22T06:06:35.052Z,170590359505200
"-- ending hand #68 --",2024-01-22T06:06:32.131Z,170590359213102
"""Kel @ 3gUIhaDIxl"" collected 5.20 from pot",2024-01-22T06:06:32.131Z,170590359213101
"Uncalled bet of 29.11 returned to ""Kel @ 3gUIhaDIxl""",2024-01-22T06:06:32.131Z,170590359213100
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T06:06:31.295Z,170590359129500
"""Kel @ 3gUIhaDIxl"" raises to 30.41",2024-01-22T06:06:19.347Z,170590357934700
"""jd @ 63T0FS8Tfi"" bets 1.30",2024-01-22T06:06:17.224Z,170590357722400
"Turn: 3♣, 8♦, Q♥ [J♦]",2024-01-22T06:06:13.112Z,170590357311200
"""Kel @ 3gUIhaDIxl"" calls 0.50",2024-01-22T06:06:12.285Z,170590357228500
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T06:06:10.125Z,170590357012500
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T06:06:08.178Z,170590356817800
"""jd @ 63T0FS8Tfi"" bets 0.50",2024-01-22T06:06:04.810Z,170590356481000
"Flop:  [3♣, 8♦, Q♥]",2024-01-22T06:05:58.699Z,170590355869900
"""Kel @ 3gUIhaDIxl"" calls 0.40",2024-01-22T06:05:57.880Z,170590355788000
"""Samip @ jOjtPg-pR7"" calls 0.40",2024-01-22T06:05:54.418Z,170590355441800
"""Goran @ LNt2PE5Kf1"" calls 0.40",2024-01-22T06:05:53.001Z,170590355300100
"""jd @ 63T0FS8Tfi"" raises to 0.40",2024-01-22T06:05:51.537Z,170590355153700
"""Kel @ 3gUIhaDIxl"" calls 0.10",2024-01-22T06:05:47.077Z,170590354707700
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T06:05:41.895Z,170590354189500
"""Michael @ DsOAQ7GJz1"" folds",2024-01-22T06:05:40.985Z,170590354098500
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T06:05:37.348Z,170590353734800
"""Samip @ jOjtPg-pR7"" calls 0.10",2024-01-22T06:05:36.448Z,170590353644800
"""Goran @ LNt2PE5Kf1"" posts a big blind of 0.10",2024-01-22T06:05:33.879Z,170590353387910
"""jd @ 63T0FS8Tfi"" posts a small blind of 0.05",2024-01-22T06:05:33.879Z,170590353387909
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (26.80) | #3 ""Michael @ DsOAQ7GJz1"" (28.80) | #4 ""yj @ sPeQ1UX8bj"" (35.02) | #7 ""Kel @ 3gUIhaDIxl"" (48.78) | #8 ""jd @ 63T0FS8Tfi"" (31.31) | #9 ""Goran @ LNt2PE5Kf1"" (26.81) | #10 ""Samip @ jOjtPg-pR7"" (15.41)",2024-01-22T06:05:33.879Z,170590353387901
"-- starting hand #68 (id: tofrsinbk8zm)  (No Limit Texas Hold'em) (dealer: ""Kel @ 3gUIhaDIxl"") --",2024-01-22T06:05:33.879Z,170590353387900
"-- ending hand #67 --",2024-01-22T06:05:30.931Z,170590353093102
"""Kel @ 3gUIhaDIxl"" collected 1.60 from pot",2024-01-22T06:05:30.931Z,170590353093101
"Uncalled bet of 31.31 returned to ""Kel @ 3gUIhaDIxl""",2024-01-22T06:05:30.931Z,170590353093100
"""Michael @ DsOAQ7GJz1"" folds",2024-01-22T06:05:30.110Z,170590353011000
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T06:04:59.753Z,170590349975300
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T06:04:57.819Z,170590349781900
"""Kel @ 3gUIhaDIxl"" bets 31.31",2024-01-22T06:04:56.354Z,170590349635400
"Flop:  [8♣, K♠, 10♣]",2024-01-22T06:04:52.766Z,170590349276600
"""Samip @ jOjtPg-pR7"" calls 0.40",2024-01-22T06:04:51.939Z,170590349193900
"""jd @ 63T0FS8Tfi"" calls 0.40",2024-01-22T06:04:50.713Z,170590349071300
"""Kel @ 3gUIhaDIxl"" calls 0.40",2024-01-22T06:04:48.320Z,170590348832000
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T06:04:33.795Z,170590347379500
"""Michael @ DsOAQ7GJz1"" raises to 0.40",2024-01-22T06:04:32.878Z,170590347287800
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T06:04:25.919Z,170590346591900
"""Samip @ jOjtPg-pR7"" calls 0.10",2024-01-22T06:04:25.010Z,170590346501000
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T06:04:23.660Z,170590346366000
"""jd @ 63T0FS8Tfi"" posts a big blind of 0.10",2024-01-22T06:04:21.495Z,170590346149510
"""Kel @ 3gUIhaDIxl"" posts a small blind of 0.05",2024-01-22T06:04:21.495Z,170590346149509
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (26.80) | #3 ""Michael @ DsOAQ7GJz1"" (29.20) | #4 ""yj @ sPeQ1UX8bj"" (35.02) | #7 ""Kel @ 3gUIhaDIxl"" (47.58) | #8 ""jd @ 63T0FS8Tfi"" (31.71) | #9 ""Goran @ LNt2PE5Kf1"" (26.81) | #10 ""Samip @ jOjtPg-pR7"" (15.81)",2024-01-22T06:04:21.495Z,170590346149501
"-- starting hand #67 (id: nczckjsc4vcv)  (No Limit Texas Hold'em) (dead button) --",2024-01-22T06:04:21.495Z,170590346149500
"-- ending hand #66 --",2024-01-22T06:04:18.541Z,170590345854102
"""Kel @ 3gUIhaDIxl"" collected 1.80 from pot",2024-01-22T06:04:18.541Z,170590345854101
"Uncalled bet of 2.66 returned to ""Kel @ 3gUIhaDIxl""",2024-01-22T06:04:18.541Z,170590345854100
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T06:04:17.719Z,170590345771900
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T06:04:14.724Z,170590345472400
"""Kel @ 3gUIhaDIxl"" bets 2.66",2024-01-22T06:04:13.794Z,170590345379400
"River: 10♥, 2♦, 8♥, 2♥ [6♠]",2024-01-22T06:04:04.425Z,170590344442500
"""Samip @ jOjtPg-pR7"" checks",2024-01-22T06:04:03.573Z,170590344357300
"""jd @ 63T0FS8Tfi"" checks",2024-01-22T06:04:01.926Z,170590344192600
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T06:04:00.746Z,170590344074600
"Turn: 10♥, 2♦, 8♥ [2♥]",2024-01-22T06:03:57.496Z,170590343749600
"""Kel @ 3gUIhaDIxl"" calls 0.30",2024-01-22T06:03:56.684Z,170590343668400
"""Samip @ jOjtPg-pR7"" calls 0.30",2024-01-22T06:03:55.727Z,170590343572700
"""jd @ 63T0FS8Tfi"" bets 0.30",2024-01-22T06:03:54.472Z,170590343447200
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T06:03:50.740Z,170590343074000
"Flop:  [10♥, 2♦, 8♥]",2024-01-22T06:03:48.046Z,170590342804600
"""Kel @ 3gUIhaDIxl"" calls 0.30",2024-01-22T06:03:47.211Z,170590342721100
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T06:03:42.991Z,170590342299100
"""Michael @ DsOAQ7GJz1"" folds",2024-01-22T06:03:42.094Z,170590342209400
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T06:03:37.931Z,170590341793100
"""Samip @ jOjtPg-pR7"" calls 0.30",2024-01-22T06:03:23.579Z,170590340357900
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T06:03:22.119Z,170590340211900
"""jd @ 63T0FS8Tfi"" raises to 0.30",2024-01-22T06:03:21.187Z,170590340118700
"""Kel @ 3gUIhaDIxl"" posts a big blind of 0.10",2024-01-22T06:03:16.016Z,170590339601611
"Dead Small Blind",2024-01-22T06:03:16.016Z,170590339601610
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (26.80) | #3 ""Michael @ DsOAQ7GJz1"" (29.20) | #4 ""yj @ sPeQ1UX8bj"" (35.02) | #7 ""Kel @ 3gUIhaDIxl"" (46.38) | #8 ""jd @ 63T0FS8Tfi"" (32.31) | #9 ""Goran @ LNt2PE5Kf1"" (26.81) | #10 ""Samip @ jOjtPg-pR7"" (16.41)",2024-01-22T06:03:16.016Z,170590339601602
"-- starting hand #66 (id: bfkxgjs6tryp)  (No Limit Texas Hold'em) (dealer: ""yj @ sPeQ1UX8bj"") --",2024-01-22T06:03:16.016Z,170590339601601
"The player ""Jaden @ fGkMjzbngi"" quits the game with a stack of 48.00.",2024-01-22T06:03:16.016Z,170590339601600
"-- ending hand #65 --",2024-01-22T06:03:13.013Z,170590339301303
"""jd @ 63T0FS8Tfi"" shows a K♣, J♣.",2024-01-22T06:03:13.013Z,170590339301302
"""Samip @ jOjtPg-pR7"" collected 16.41 from pot with Full House, J's over 7's (combination: J♠, J♥, J♦, 7♥, 7♦)",2024-01-22T06:03:13.013Z,170590339301301
"""Samip @ jOjtPg-pR7"" shows a 7♥, J♠.",2024-01-22T06:03:13.013Z,170590339301300
"""Samip @ jOjtPg-pR7"" calls 3.96 and go all in",2024-01-22T06:03:12.177Z,170590339217700
"""jd @ 63T0FS8Tfi"" bets 3.96",2024-01-22T06:03:10.936Z,170590339093600
"River: 7♦, J♥, J♦, 10♦ [5♣]",2024-01-22T06:03:07.952Z,170590338795200
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T06:03:07.075Z,170590338707500
"""Samip @ jOjtPg-pR7"" calls 2.12",2024-01-22T06:03:06.211Z,170590338621100
"""jd @ 63T0FS8Tfi"" bets 2.12",2024-01-22T06:03:00.310Z,170590338031000
"""Jaden @ fGkMjzbngi"" checks",2024-01-22T06:02:55.948Z,170590337594800
"Turn: 7♦, J♥, J♦ [10♦]",2024-01-22T06:02:54.315Z,170590337431500
"""Michael @ DsOAQ7GJz1"" folds",2024-01-22T06:02:53.461Z,170590337346100
"""Samip @ jOjtPg-pR7"" calls 0.60",2024-01-22T06:02:52.201Z,170590337220100
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T06:02:49.958Z,170590336995800
"""jd @ 63T0FS8Tfi"" calls 0.60",2024-01-22T06:02:48.998Z,170590336899800
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T06:02:46.120Z,170590336612000
"""Jaden @ fGkMjzbngi"" bets 0.60",2024-01-22T06:02:39.061Z,170590335906100
"Flop:  [7♦, J♥, J♦]",2024-01-22T06:02:34.878Z,170590335487800
"""Kel @ 3gUIhaDIxl"" calls 0.40",2024-01-22T06:02:34.054Z,170590335405400
"""Jaden @ fGkMjzbngi"" calls 0.40",2024-01-22T06:02:33.176Z,170590335317600
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T06:02:31.915Z,170590335191500
"""Michael @ DsOAQ7GJz1"" calls 0.40",2024-01-22T06:02:31.018Z,170590335101800
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T06:02:15.481Z,170590333548100
"""Samip @ jOjtPg-pR7"" calls 0.40",2024-01-22T06:02:14.608Z,170590333460800
"""Goran @ LNt2PE5Kf1"" calls 0.40",2024-01-22T06:01:50.641Z,170590331064100
"""jd @ 63T0FS8Tfi"" raises to 0.40",2024-01-22T06:01:48.994Z,170590330899400
"""Kel @ 3gUIhaDIxl"" calls 0.10",2024-01-22T06:01:41.682Z,170590330168200
"""Jaden @ fGkMjzbngi"" posts a big blind of 0.10",2024-01-22T06:01:37.978Z,170590329797811
"""yj @ sPeQ1UX8bj"" posts a small blind of 0.05",2024-01-22T06:01:37.978Z,170590329797810
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (26.80) | #3 ""Michael @ DsOAQ7GJz1"" (29.60) | #4 ""yj @ sPeQ1UX8bj"" (35.07) | #5 ""Jaden @ fGkMjzbngi"" (49.00) | #7 ""Kel @ 3gUIhaDIxl"" (46.78) | #8 ""jd @ 63T0FS8Tfi"" (39.39) | #9 ""Goran @ LNt2PE5Kf1"" (27.21) | #10 ""Samip @ jOjtPg-pR7"" (7.08)",2024-01-22T06:01:37.978Z,170590329797801
"-- starting hand #65 (id: 403j3uirqgtc)  (No Limit Texas Hold'em) (dealer: ""Michael @ DsOAQ7GJz1"") --",2024-01-22T06:01:37.978Z,170590329797800
"""yj @ sPeQ1UX8bj"" shows a 2♠, 9♠.",2024-01-22T06:01:36.738Z,170590329673800
"-- ending hand #64 --",2024-01-22T06:01:34.323Z,170590329432302
"""jd @ 63T0FS8Tfi"" collected 15.99 from pot",2024-01-22T06:01:34.323Z,170590329432301
"Uncalled bet of 15.99 returned to ""jd @ 63T0FS8Tfi""",2024-01-22T06:01:34.323Z,170590329432300
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T06:01:33.478Z,170590329347800
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T06:01:31.397Z,170590329139700
"""jd @ 63T0FS8Tfi"" raises to 16.66",2024-01-22T06:01:29.961Z,170590328996100
"""Jaden @ fGkMjzbngi"" bets 0.67",2024-01-22T06:01:23.680Z,170590328368000
"River: 6♠, 8♦, 5♥, 2♣ [2♥]",2024-01-22T06:01:18.186Z,170590327818600
"""Jaden @ fGkMjzbngi"" calls 3.33",2024-01-22T06:01:17.383Z,170590327738300
"""aiden @ _c6_FOIS6W"" calls 3.33",2024-01-22T06:01:16.022Z,170590327602200
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T06:01:04.696Z,170590326469600
"""jd @ 63T0FS8Tfi"" raises to 3.33",2024-01-22T06:01:03.205Z,170590326320500
"""Jaden @ fGkMjzbngi"" bets 1.00",2024-01-22T06:00:55.919Z,170590325591900
"Turn: 6♠, 8♦, 5♥ [2♣]",2024-01-22T06:00:50.989Z,170590325098900
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T06:00:50.159Z,170590325015900
"""Michael @ DsOAQ7GJz1"" folds",2024-01-22T06:00:48.556Z,170590324855600
"""aiden @ _c6_FOIS6W"" calls 0.64",2024-01-22T06:00:37.838Z,170590323783800
"""Goran @ LNt2PE5Kf1"" calls 0.64",2024-01-22T06:00:36.099Z,170590323609900
"""jd @ 63T0FS8Tfi"" calls 0.64",2024-01-22T06:00:33.645Z,170590323364500
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T06:00:32.441Z,170590323244100
"""Jaden @ fGkMjzbngi"" bets 0.64",2024-01-22T06:00:31.257Z,170590323125700
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T06:00:26.270Z,170590322627000
"""Michael @ DsOAQ7GJz1"" checks",2024-01-22T06:00:23.206Z,170590322320600
"Flop:  [6♠, 8♦, 5♥]",2024-01-22T06:00:19.421Z,170590321942100
"""yj @ sPeQ1UX8bj"" calls 0.30",2024-01-22T06:00:18.558Z,170590321855800
"""Michael @ DsOAQ7GJz1"" calls 0.30",2024-01-22T06:00:17.631Z,170590321763100
"""aiden @ _c6_FOIS6W"" calls 0.30",2024-01-22T06:00:09.071Z,170590320907100
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T06:00:00.411Z,170590320041100
"""Goran @ LNt2PE5Kf1"" calls 0.30",2024-01-22T05:59:59.437Z,170590319943700
"""jd @ 63T0FS8Tfi"" calls 0.30",2024-01-22T05:59:58.178Z,170590319817800
"""Kel @ 3gUIhaDIxl"" calls 0.30",2024-01-22T05:59:56.011Z,170590319601100
"""Jaden @ fGkMjzbngi"" raises to 0.30",2024-01-22T05:59:53.496Z,170590319349600
"""yj @ sPeQ1UX8bj"" posts a big blind of 0.10",2024-01-22T05:59:49.981Z,170590318998111
"""Michael @ DsOAQ7GJz1"" posts a small blind of 0.05",2024-01-22T05:59:49.981Z,170590318998110
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (31.07) | #3 ""Michael @ DsOAQ7GJz1"" (29.90) | #4 ""yj @ sPeQ1UX8bj"" (35.37) | #5 ""Jaden @ fGkMjzbngi"" (53.94) | #7 ""Kel @ 3gUIhaDIxl"" (47.08) | #8 ""jd @ 63T0FS8Tfi"" (28.34) | #9 ""Goran @ LNt2PE5Kf1"" (28.15) | #10 ""Samip @ jOjtPg-pR7"" (7.08)",2024-01-22T05:59:49.981Z,170590318998101
"-- starting hand #64 (id: srvvadje0apu)  (No Limit Texas Hold'em) (dealer: ""aiden @ _c6_FOIS6W"") --",2024-01-22T05:59:49.981Z,170590318998100
"-- ending hand #63 --",2024-01-22T05:59:47.027Z,170590318702702
"""aiden @ _c6_FOIS6W"" collected 1.10 from pot",2024-01-22T05:59:47.027Z,170590318702701
"Uncalled bet of 0.50 returned to ""aiden @ _c6_FOIS6W""",2024-01-22T05:59:47.027Z,170590318702700
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:59:46.216Z,170590318621600
"""aiden @ _c6_FOIS6W"" bets 0.50",2024-01-22T05:59:38.830Z,170590317883000
"Flop:  [8♥, A♦, 5♣]",2024-01-22T05:59:34.657Z,170590317465700
"""Samip @ jOjtPg-pR7"" calls 0.50",2024-01-22T05:59:33.815Z,170590317381500
"""Michael @ DsOAQ7GJz1"" folds",2024-01-22T05:59:32.646Z,170590317264600
"""aiden @ _c6_FOIS6W"" raises to 0.50",2024-01-22T05:59:27.297Z,170590316729700
"""Samip @ jOjtPg-pR7"" calls 0.10",2024-01-22T05:59:18.052Z,170590315805200
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:59:16.497Z,170590315649700
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:59:15.466Z,170590315546600
"""Kel @ 3gUIhaDIxl"" folds",2024-01-22T05:59:11.596Z,170590315159600
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:59:10.571Z,170590315057100
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:59:08.487Z,170590314848700
"""Michael @ DsOAQ7GJz1"" posts a big blind of 0.10",2024-01-22T05:59:07.176Z,170590314717611
"""aiden @ _c6_FOIS6W"" posts a small blind of 0.05",2024-01-22T05:59:07.176Z,170590314717610
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (30.47) | #3 ""Michael @ DsOAQ7GJz1"" (30.00) | #4 ""yj @ sPeQ1UX8bj"" (35.37) | #5 ""Jaden @ fGkMjzbngi"" (53.94) | #7 ""Kel @ 3gUIhaDIxl"" (47.08) | #8 ""jd @ 63T0FS8Tfi"" (28.34) | #9 ""Goran @ LNt2PE5Kf1"" (28.15) | #10 ""Samip @ jOjtPg-pR7"" (7.58)",2024-01-22T05:59:07.176Z,170590314717601
"-- starting hand #63 (id: ymmhilmttjun)  (No Limit Texas Hold'em) (dealer: ""Samip @ jOjtPg-pR7"") --",2024-01-22T05:59:07.176Z,170590314717600
"""Kel @ 3gUIhaDIxl"" shows a J♦, A♣.",2024-01-22T05:59:05.043Z,170590314504300
"""Goran @ LNt2PE5Kf1"" shows a 4♠, 5♥.",2024-01-22T05:59:03.892Z,170590314389200
"-- ending hand #62 --",2024-01-22T05:59:02.738Z,170590314273802
"""yj @ sPeQ1UX8bj"" collected 3.48 from pot with Two Pair, K's & J's (combination: K♠, K♦, J♥, J♣, 7♥)",2024-01-22T05:59:02.738Z,170590314273801
"""yj @ sPeQ1UX8bj"" shows a K♠, J♥.",2024-01-22T05:59:02.738Z,170590314273800
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T05:59:01.878Z,170590314187800
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:59:00.866Z,170590314086600
"River: 4♥, J♣, 4♦, 7♥ [K♦]",2024-01-22T05:58:57.546Z,170590313754600
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T05:58:56.737Z,170590313673700
"""yj @ sPeQ1UX8bj"" checks",2024-01-22T05:58:54.225Z,170590313422500
"Turn: 4♥, J♣, 4♦ [7♥]",2024-01-22T05:58:53.542Z,170590313354200
"""yj @ sPeQ1UX8bj"" calls 1.39",2024-01-22T05:58:52.728Z,170590313272800
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:58:27.371Z,170590310737100
"""Kel @ 3gUIhaDIxl"" raises to 1.39",2024-01-22T05:58:25.961Z,170590310596100
"""yj @ sPeQ1UX8bj"" bets 0.23",2024-01-22T05:58:23.290Z,170590310329000
"""Samip @ jOjtPg-pR7"" checks",2024-01-22T05:58:14.392Z,170590309439200
"Flop:  [4♥, J♣, 4♦]",2024-01-22T05:58:12.295Z,170590309229500
"""aiden @ _c6_FOIS6W"" folds",2024-01-22T05:58:11.455Z,170590309145500
"""Samip @ jOjtPg-pR7"" calls 0.20",2024-01-22T05:58:10.586Z,170590309058600
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:58:07.738Z,170590308773800
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:58:06.801Z,170590308680100
"""Kel @ 3gUIhaDIxl"" calls 0.20",2024-01-22T05:58:05.909Z,170590308590900
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:58:05.018Z,170590308501800
"""yj @ sPeQ1UX8bj"" raises to 0.20",2024-01-22T05:58:04.109Z,170590308410900
"""Michael @ DsOAQ7GJz1"" folds",2024-01-22T05:58:02.389Z,170590308238900
"""aiden @ _c6_FOIS6W"" posts a big blind of 0.10",2024-01-22T05:57:56.078Z,170590307607812
"""Samip @ jOjtPg-pR7"" posts a small blind of 0.05",2024-01-22T05:57:56.078Z,170590307607811
"Player stacks: #2 ""aiden @ _c6_FOIS6W"" (30.57) | #3 ""Michael @ DsOAQ7GJz1"" (30.00) | #4 ""yj @ sPeQ1UX8bj"" (33.48) | #5 ""Jaden @ fGkMjzbngi"" (53.94) | #7 ""Kel @ 3gUIhaDIxl"" (48.67) | #8 ""jd @ 63T0FS8Tfi"" (28.34) | #9 ""Goran @ LNt2PE5Kf1"" (28.15) | #10 ""Samip @ jOjtPg-pR7"" (7.78)",2024-01-22T05:57:56.078Z,170590307607802
"-- starting hand #62 (id: n3zwhoud1fxa)  (No Limit Texas Hold'em) (dealer: ""Goran @ LNt2PE5Kf1"") --",2024-01-22T05:57:56.078Z,170590307607801
"The player ""Michael @ DsOAQ7GJz1"" joined the game with a stack of 30.00.",2024-01-22T05:57:56.078Z,170590307607800
"-- ending hand #61 --",2024-01-22T05:57:53.031Z,170590307303103
"""aiden @ _c6_FOIS6W"" shows a 9♦, 5♦.",2024-01-22T05:57:53.031Z,170590307303102
"""Kel @ 3gUIhaDIxl"" collected 2.61 from pot with Pair, 10's (combination: 10♦, 10♣, Q♦, J♠, 7♠)",2024-01-22T05:57:53.031Z,170590307303101
"""Kel @ 3gUIhaDIxl"" shows a 10♦, 10♣.",2024-01-22T05:57:53.031Z,170590307303100
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T05:57:52.169Z,170590307216900
"""aiden @ _c6_FOIS6W"" checks",2024-01-22T05:57:51.104Z,170590307110400
"River: 5♥, Q♦, 4♠, 7♠ [J♠]",2024-01-22T05:57:44.459Z,170590306445900
"""Kel @ 3gUIhaDIxl"" checks",2024-01-22T05:57:43.620Z,170590306362000
"""aiden @ _c6_FOIS6W"" checks",2024-01-22T05:57:41.723Z,170590306172300
"Turn: 5♥, Q♦, 4♠ [7♠]",2024-01-22T05:57:35.016Z,170590305501600
"""aiden @ _c6_FOIS6W"" calls 0.98",2024-01-22T05:57:34.193Z,170590305419300
"""Samip @ jOjtPg-pR7"" folds",2024-01-22T05:57:31.944Z,170590305194400
"""Kel @ 3gUIhaDIxl"" raises to 0.98",2024-01-22T05:57:25.943Z,170590304594300
"""aiden @ _c6_FOIS6W"" bets 0.20",2024-01-22T05:57:22.161Z,170590304216100
"""Samip @ jOjtPg-pR7"" checks",2024-01-22T05:57:14.247Z,170590303424700
"Flop:  [5♥, Q♦, 4♠]",2024-01-22T05:57:11.783Z,170590303178300
"""Samip @ jOjtPg-pR7"" calls 0.20",2024-01-22T05:57:10.964Z,170590303096400
"""Goran @ LNt2PE5Kf1"" folds",2024-01-22T05:57:09.762Z,170590302976200
"""jd @ 63T0FS8Tfi"" folds",2024-01-22T05:57:08.870Z,170590302887000
"""Kel @ 3gUIhaDIxl"" calls 0.20",2024-01-22T05:57:07.947Z,170590302794700
"""Jaden @ fGkMjzbngi"" folds",2024-01-22T05:57:06.315Z,170590302631500
"""yj @ sPeQ1UX8bj"" folds",2024-01-22T05:57:05.285Z,170590302528500
"""aiden @ _c6_FOIS6W"" raises to 0.20",2024-01-22T05:57:04.396Z,170590302439600
"The admin approved the player ""Michael @ DsOAQ7GJz1"" participation with a stack of 30.00.",2024-01-22T05:57:00.745Z,170590302074500
